date,Bike,Trip Duration,Gender,year,month,day,age,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,Male,Female,Unknown
2015-09-21,227,636.7885,0.2555,2015.0,9.0,21.0,40.0749,7.61,0.0,0.0,0.0,66.0,73.0,59.0,60.0,50.0,17.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,169,58.0,0.0
2015-09-22,481,976.7006,0.2765,2015.0,9.0,22.0,39.8815,6.93,0.0,0.0,0.0,66.5,71.0,62.0,60.0,60.0,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,348,133.0,0.0
2015-09-23,578,858.6592,0.2318,2015.0,9.0,23.0,40.0294,2.91,0.0,0.0,0.0,69.5,80.0,59.0,60.0,60.0,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,442,135.0,1.0
2015-09-24,569,629.2759,0.239,2015.0,9.0,24.0,39.645,4.25,0.0,0.0,0.0,71.0,82.0,60.0,60.0,60.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,433,136.0,0.0
2015-09-25,576,686.816,0.2344,2015.0,9.0,25.0,39.9583,6.26,0.0,0.0,0.0,69.5,76.0,63.0,60.0,50.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,441,135.0,0.0
2015-09-26,618,1004.0437,0.2718,2015.0,9.0,26.0,39.1472,6.04,0.0,0.0,0.0,66.5,72.0,61.0,60.0,60.0,18.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,446,170.0,2.0
2015-09-27,520,1431.4962,0.2385,2015.0,9.0,27.0,39.5904,4.92,0.0,0.0,0.0,63.5,71.0,56.0,50.0,60.0,8.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,396,124.0,0.0
2015-09-28,602,651.1395,0.2492,2015.0,9.0,28.0,39.3821,3.36,0.0,0.0,0.0,71.5,78.0,65.0,180.0,170.0,8.9,15.0,0.0,0.0,0.0,0.0,0.0,1.0,450,151.0,1.0
2015-09-29,611,661.4517,0.2815,2015.0,9.0,29.0,39.1064,2.68,0.11,0.0,0.0,77.5,83.0,72.0,170.0,150.0,10.1,18.1,1.0,0.0,0.0,0.0,0.0,0.0,439,172.0,0.0
2015-09-30,510,663.9725,0.2549,2015.0,9.0,30.0,38.8824,8.28,1.26,0.0,0.0,69.0,79.0,59.0,10.0,20.0,16.1,27.1,1.0,0.0,0.0,0.0,0.0,0.0,380,130.0,0.0
2015-10-01,463,749.3261,0.2505,2015.0,10.0,1.0,39.1944,8.72,0.09,0.0,0.0,60.0,64.0,56.0,30.0,40.0,16.1,23.9,1.0,0.0,0.0,0.0,0.0,0.0,345,117.0,1.0
2015-10-02,162,936.784,0.2284,2015.0,10.0,2.0,39.2901,12.53,1.08,0.0,0.0,52.5,57.0,48.0,60.0,60.0,23.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,125,37.0,0.0
2015-10-03,237,650.9789,0.2068,2015.0,10.0,3.0,40.308,11.41,0.35,0.0,0.0,52.0,55.0,49.0,60.0,50.0,21.0,31.1,1.0,0.0,0.0,0.0,0.0,1.0,188,49.0,0.0
2015-10-04,498,778.4618,0.257,2015.0,10.0,4.0,39.0743,10.74,0.0,0.0,0.0,58.0,63.0,53.0,60.0,80.0,21.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,366,130.0,2.0
2015-10-05,634,688.8927,0.2697,2015.0,10.0,5.0,39.358,6.26,0.0,0.0,0.0,59.5,67.0,52.0,60.0,50.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,459,173.0,2.0
2015-10-06,733,698.3206,0.2906,2015.0,10.0,6.0,39.6535,1.57,0.0,0.0,0.0,62.5,73.0,52.0,70.0,60.0,8.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,520,213.0,0.0
2015-10-07,696,739.1178,0.2845,2015.0,10.0,7.0,39.5057,2.91,0.0,0.0,0.0,65.5,73.0,58.0,300.0,290.0,8.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,496,199.0,1.0
2015-10-08,678,590.1195,0.2434,2015.0,10.0,8.0,39.3555,3.36,0.0,0.0,0.0,65.5,72.0,59.0,150.0,160.0,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,509,167.0,2.0
2015-10-09,493,564.3611,0.2272,2015.0,10.0,9.0,39.1237,4.03,0.89,0.0,0.0,69.5,78.0,61.0,290.0,270.0,17.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,381,112.0,0.0
2015-10-10,550,963.0327,0.2309,2015.0,10.0,10.0,39.0345,2.46,0.0,0.0,0.0,57.5,65.0,50.0,300.0,310.0,12.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,419,129.0,2.0
2015-10-11,470,906.7064,0.2298,2015.0,10.0,11.0,39.5106,3.8,0.0,0.0,0.0,61.0,69.0,53.0,260.0,250.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,350,114.0,6.0
2015-10-12,613,757.9233,0.2659,2015.0,10.0,12.0,38.7814,3.8,0.0,0.0,0.0,66.5,77.0,56.0,160.0,160.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,442,167.0,4.0
2015-10-13,677,1140.3634,0.2171,2015.0,10.0,13.0,39.3501,3.58,0.01,0.0,0.0,66.5,72.0,61.0,250.0,260.0,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,524,150.0,3.0
2015-10-14,679,578.408,0.2283,2015.0,10.0,14.0,39.0589,3.8,0.0,0.0,0.0,63.0,69.0,57.0,290.0,290.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,522,156.0,1.0
2015-10-15,694,736.6412,0.232,2015.0,10.0,15.0,39.8991,4.03,0.0,0.0,0.0,57.5,64.0,51.0,260.0,250.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,529,163.0,2.0
2015-10-16,635,756.5055,0.2504,2015.0,10.0,16.0,39.948,5.37,0.0,0.0,0.0,58.5,64.0,53.0,300.0,290.0,13.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,476,159.0,0.0
2015-10-17,420,839.8143,0.2667,2015.0,10.0,17.0,38.7,5.82,0.0,0.0,0.0,49.0,56.0,42.0,310.0,270.0,13.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,304,114.0,2.0
2015-10-18,333,731.039,0.2402,2015.0,10.0,18.0,38.8168,4.92,0.0,0.0,0.0,44.0,50.0,38.0,300.0,300.0,16.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,251,81.0,1.0
2015-10-19,553,591.8571,0.2206,2015.0,10.0,19.0,39.9241,3.8,0.0,0.0,0.0,44.0,53.0,35.0,250.0,250.0,14.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,425,125.0,3.0
2015-10-20,645,685.7457,0.2434,2015.0,10.0,20.0,39.107,6.04,0.0,0.0,0.0,59.0,70.0,48.0,250.0,250.0,14.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,488,157.0,0.0
2015-10-21,696,717.8534,0.2557,2015.0,10.0,21.0,39.3477,2.24,0.0,0.0,0.0,66.5,76.0,57.0,250.0,240.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,514,180.0,2.0
2015-10-22,632,605.9225,0.2421,2015.0,10.0,22.0,38.9462,4.7,0.0,0.0,0.0,66.5,75.0,58.0,260.0,260.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,475,155.0,2.0
2015-10-23,614,545.4365,0.259,2015.0,10.0,23.0,38.7785,6.71,0.0,0.0,0.0,55.0,65.0,45.0,60.0,290.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,1.0,451,161.0,2.0
2015-10-24,440,1017.3477,0.2568,2015.0,10.0,24.0,39.0,4.03,0.0,0.0,0.0,48.5,57.0,40.0,70.0,60.0,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,325,114.0,1.0
2015-10-25,414,651.9783,0.244,2015.0,10.0,25.0,38.6014,4.92,0.05,0.0,0.0,58.0,68.0,48.0,360.0,20.0,13.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,311,102.0,1.0
2015-10-26,642,535.7165,0.229,2015.0,10.0,26.0,39.4237,3.8,0.0,0.0,0.0,52.0,58.0,46.0,60.0,30.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,495,147.0,0.0
2015-10-27,614,611.987,0.272,2015.0,10.0,27.0,40.0456,4.47,0.0,0.0,0.0,52.0,59.0,45.0,120.0,60.0,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,447,167.0,0.0
2015-10-28,346,659.2717,0.2601,2015.0,10.0,28.0,39.4017,6.71,1.4,0.0,0.0,61.0,69.0,53.0,100.0,190.0,14.1,28.0,1.0,0.0,0.0,0.0,0.0,1.0,256,90.0,0.0
2015-10-29,661,705.5159,0.239,2015.0,10.0,29.0,39.6112,6.49,0.04,0.0,0.0,65.0,73.0,57.0,280.0,280.0,17.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,501,159.0,1.0
2015-10-30,618,528.4676,0.2492,2015.0,10.0,30.0,40.4579,5.82,0.0,0.0,0.0,54.5,61.0,48.0,320.0,310.0,13.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,464,154.0,0.0
2015-10-31,427,577.0562,0.2529,2015.0,10.0,31.0,38.7143,2.91,0.0,0.0,0.0,49.0,56.0,42.0,10.0,40.0,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,319,108.0,0.0
2015-11-01,403,1381.66,0.2779,2015.0,11.0,1.0,39.9082,4.92,0.0,0.0,0.0,59.5,65.0,54.0,240.0,240.0,16.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,291,112.0,0.0
2015-11-02,654,687.7003,0.2477,2015.0,11.0,2.0,39.9343,2.01,0.0,0.0,0.0,58.5,63.0,54.0,290.0,240.0,8.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,490,163.0,1.0
2015-11-03,657,629.1781,0.2222,2015.0,11.0,3.0,39.4581,2.46,0.0,0.0,0.0,60.0,72.0,48.0,240.0,250.0,8.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,507,148.0,2.0
2015-11-04,650,562.7708,0.2369,2015.0,11.0,4.0,39.16,2.46,0.0,0.0,0.0,63.0,70.0,56.0,150.0,170.0,8.9,14.1,1.0,0.0,0.0,0.0,0.0,0.0,492,156.0,2.0
2015-11-05,623,617.3114,0.2199,2015.0,11.0,5.0,39.2263,2.01,0.01,0.0,0.0,63.5,71.0,56.0,240.0,250.0,8.9,16.1,1.0,0.0,0.0,0.0,0.0,1.0,484,138.0,1.0
2015-11-06,662,538.7039,0.1964,2015.0,11.0,6.0,39.9849,4.7,0.0,0.0,0.0,70.0,74.0,66.0,240.0,240.0,14.1,25.9,1.0,0.0,0.0,0.0,0.0,1.0,532,130.0,0.0
2015-11-07,423,747.6359,0.2293,2015.0,11.0,7.0,39.3735,4.47,0.0,0.0,0.0,62.5,72.0,53.0,310.0,310.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,322,99.0,2.0
2015-11-08,406,842.468,0.2463,2015.0,11.0,8.0,39.4458,3.58,0.0,0.0,0.0,51.0,56.0,46.0,310.0,310.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,304,101.0,1.0
2015-11-09,537,549.1601,0.2011,2015.0,11.0,9.0,40.1862,2.01,0.0,0.0,0.0,51.0,59.0,43.0,270.0,270.0,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,425,110.0,2.0
2015-11-10,345,408.5043,0.1739,2015.0,11.0,10.0,38.7188,9.84,0.26,0.0,0.0,54.0,57.0,51.0,70.0,60.0,23.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,283,61.0,1.0
2015-11-11,524,481.6431,0.1966,2015.0,11.0,11.0,39.7328,4.92,0.43,0.0,0.0,53.5,58.0,49.0,60.0,70.0,13.0,18.1,1.0,0.0,0.0,0.0,0.0,0.0,421,103.0,0.0
2015-11-12,541,603.4177,0.2311,2015.0,11.0,12.0,39.4085,5.59,0.01,0.0,0.0,56.0,61.0,51.0,290.0,280.0,17.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,414,126.0,1.0
2015-11-13,530,513.1528,0.2038,2015.0,11.0,13.0,39.1094,10.74,0.0,0.0,0.0,52.0,58.0,46.0,290.0,280.0,19.9,36.9,0.0,0.0,0.0,0.0,0.0,0.0,420,109.0,1.0
2015-11-14,342,897.7749,0.2924,2015.0,11.0,14.0,38.4795,7.83,0.0,0.0,0.0,45.5,49.0,42.0,310.0,320.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,242,100.0,0.0
2015-11-15,345,666.4841,0.2812,2015.0,11.0,15.0,37.6174,4.7,0.0,0.0,0.0,48.5,58.0,39.0,240.0,250.0,13.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,248,97.0,0.0
2015-11-16,663,591.6275,0.2232,2015.0,11.0,16.0,39.9638,4.03,0.0,0.0,0.0,59.0,67.0,51.0,50.0,50.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,513,149.0,1.0
2015-11-17,560,474.6964,0.2214,2015.0,11.0,17.0,39.5571,6.26,0.0,0.0,0.0,46.0,52.0,40.0,60.0,50.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,432,126.0,2.0
2015-11-18,589,594.399,0.2411,2015.0,11.0,18.0,39.5433,5.14,0.0,0.0,0.0,52.0,58.0,46.0,140.0,150.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,445,143.0,1.0
2015-11-19,359,426.4791,0.2089,2015.0,11.0,19.0,39.7827,5.59,1.25,0.0,0.0,60.5,64.0,57.0,160.0,160.0,17.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,282,76.0,1.0
2015-11-20,595,480.4218,0.1916,2015.0,11.0,20.0,39.642,5.82,0.0,0.0,0.0,55.0,64.0,46.0,290.0,320.0,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,477,116.0,2.0
2015-11-21,347,830.3256,0.2594,2015.0,11.0,21.0,38.4207,6.49,0.0,0.0,0.0,47.5,53.0,42.0,60.0,30.0,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,257,90.0,0.0
2015-11-22,321,561.7913,0.2492,2015.0,11.0,22.0,38.5607,6.26,0.03,0.0,0.0,48.5,55.0,42.0,360.0,20.0,13.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,241,80.0,0.0
2015-11-23,471,494.9214,0.2378,2015.0,11.0,23.0,40.2017,5.82,0.0,0.0,0.0,38.5,44.0,33.0,310.0,300.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,359,112.0,0.0
2015-11-24,471,473.3418,0.2123,2015.0,11.0,24.0,40.2484,3.8,0.0,0.0,0.0,39.0,46.0,32.0,260.0,250.0,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,371,100.0,0.0
2015-11-25,448,479.4554,0.2098,2015.0,11.0,25.0,40.5246,2.68,0.0,0.0,0.0,43.0,50.0,36.0,70.0,60.0,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,352,95.0,1.0
2015-11-26,170,987.4765,0.2294,2015.0,11.0,26.0,40.7647,2.91,0.0,0.0,0.0,50.5,60.0,41.0,180.0,160.0,8.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,131,39.0,0.0
2015-11-27,314,781.2166,0.1783,2015.0,11.0,27.0,40.9586,3.8,0.0,0.0,0.0,57.5,64.0,51.0,240.0,99.0,8.9,18.1,1.0,0.0,0.0,0.0,0.0,0.0,258,56.0,0.0
2015-11-28,233,554.7768,0.2275,2015.0,11.0,28.0,40.4979,0.0,0.02,0.0,0.0,54.5,64.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,53.0,0.0
2015-11-29,223,840.5381,0.2691,2015.0,11.0,29.0,39.7982,0.0,0.0,0.0,0.0,43.5,49.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,60.0,0.0
2015-11-30,472,466.1335,0.1907,2015.0,11.0,30.0,40.0233,5.59,0.0,0.0,0.0,40.0,47.0,33.0,60.0,240.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,382,90.0,0.0
2015-12-01,292,448.1541,0.1747,2015.0,12.0,1.0,41.0856,6.71,0.33,0.0,0.0,47.5,51.0,44.0,110.0,110.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,239,52.0,1.0
2015-12-02,325,1093.1508,0.1785,2015.0,12.0,2.0,39.5015,2.91,0.14,0.0,0.0,51.5,57.0,46.0,270.0,260.0,8.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,265,59.0,1.0
2015-12-03,474,475.2574,0.2068,2015.0,12.0,3.0,39.9916,8.5,0.0,0.0,0.0,49.5,55.0,44.0,290.0,300.0,16.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,376,98.0,0.0
2015-12-04,494,618.3016,0.2105,2015.0,12.0,4.0,40.5607,4.25,0.0,0.0,0.0,46.5,51.0,42.0,280.0,310.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,390,104.0,0.0
2015-12-05,330,557.7939,0.2636,2015.0,12.0,5.0,39.6182,2.24,0.0,0.0,0.0,45.5,51.0,40.0,260.0,250.0,8.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,241,88.0,1.0
2015-12-06,285,636.4912,0.2737,2015.0,12.0,6.0,40.7088,3.36,0.0,0.0,0.0,46.0,53.0,39.0,260.0,260.0,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,207,78.0,0.0
2015-12-07,495,571.8343,0.2,2015.0,12.0,7.0,39.8747,3.8,0.0,0.0,0.0,48.0,54.0,42.0,350.0,270.0,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,392,101.0,2.0
2015-12-08,474,502.943,0.2236,2015.0,12.0,8.0,40.5781,4.47,0.0,0.0,0.0,45.0,49.0,41.0,20.0,40.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,364,108.0,2.0
2015-12-09,485,569.866,0.2082,2015.0,12.0,9.0,39.6536,4.25,0.0,0.0,0.0,47.5,55.0,40.0,170.0,190.0,13.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,380,103.0,2.0
2015-12-10,514,465.1498,0.2043,2015.0,12.0,10.0,39.5525,4.25,0.0,0.0,0.0,55.5,60.0,51.0,260.0,270.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,405,107.0,2.0
2015-12-11,481,685.6195,0.237,2015.0,12.0,11.0,40.0644,4.7,0.0,0.0,0.0,55.5,61.0,50.0,250.0,250.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,1.0,367,114.0,0.0
2015-12-12,338,650.4793,0.2722,2015.0,12.0,12.0,38.1183,2.01,0.0,0.0,0.0,60.5,66.0,55.0,190.0,250.0,8.9,16.1,0.0,0.0,0.0,0.0,0.0,1.0,242,94.0,2.0
2015-12-13,336,698.8423,0.2411,2015.0,12.0,13.0,39.6101,3.36,0.0,0.0,0.0,61.0,67.0,55.0,130.0,140.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,1.0,255,81.0,0.0
2015-12-14,470,498.3723,0.1915,2015.0,12.0,14.0,39.6489,4.7,0.33,0.0,0.0,60.0,67.0,53.0,160.0,180.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,378,91.0,1.0
2015-12-15,541,459.5434,0.2107,2015.0,12.0,15.0,39.8004,10.51,0.09,0.0,0.0,60.5,68.0,53.0,290.0,310.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,423,116.0,2.0
2015-12-16,515,662.7126,0.2621,2015.0,12.0,16.0,39.3748,5.37,0.04,0.0,0.0,49.5,53.0,46.0,360.0,350.0,14.1,21.9,1.0,0.0,0.0,0.0,0.0,1.0,376,137.0,2.0
2015-12-17,353,460.3201,0.187,2015.0,12.0,17.0,39.4391,4.92,1.21,0.0,0.0,54.5,59.0,50.0,170.0,170.0,12.1,18.1,1.0,0.0,0.0,0.0,0.0,1.0,287,66.0,0.0
2015-12-18,462,456.3615,0.1948,2015.0,12.0,18.0,39.9589,6.71,0.0,0.0,0.0,47.5,57.0,38.0,310.0,320.0,17.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,372,90.0,0.0
2015-12-19,249,616.3173,0.2249,2015.0,12.0,19.0,38.6506,9.4,0.0,0.0,0.0,37.5,40.0,35.0,290.0,280.0,19.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,193,56.0,0.0
2015-12-20,229,524.262,0.2314,2015.0,12.0,20.0,40.1747,6.04,0.0,0.0,0.0,38.5,43.0,34.0,310.0,320.0,17.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,176,53.0,0.0
2015-12-21,449,506.49,0.1782,2015.0,12.0,21.0,40.147,7.16,0.0,0.0,0.0,47.5,56.0,39.0,250.0,240.0,17.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,369,80.0,0.0
2015-12-22,377,495.9576,0.1963,2015.0,12.0,22.0,39.4509,4.92,0.19,0.0,0.0,57.5,62.0,53.0,180.0,260.0,14.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,303,74.0,0.0
2015-12-23,249,493.4538,0.1486,2015.0,12.0,23.0,38.3976,3.58,1.55,0.0,0.0,58.0,64.0,52.0,180.0,170.0,10.1,17.0,1.0,0.0,0.0,0.0,0.0,1.0,212,37.0,0.0
2015-12-24,257,665.8054,0.179,2015.0,12.0,24.0,39.0856,4.47,0.01,0.0,0.0,67.5,72.0,63.0,270.0,210.0,15.0,27.1,1.0,0.0,0.0,0.0,0.0,1.0,211,46.0,0.0
2015-12-25,131,715.8244,0.2214,2015.0,12.0,25.0,39.542,0.89,0.01,0.0,0.0,61.5,66.0,57.0,310.0,310.0,8.1,12.1,1.0,0.0,0.0,0.0,0.0,1.0,102,29.0,0.0
2015-12-26,183,629.4536,0.1749,2015.0,12.0,26.0,39.0055,8.05,0.0,0.0,0.0,53.0,59.0,47.0,40.0,40.0,15.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,151,32.0,0.0
2015-12-27,182,1128.478,0.1813,2015.0,12.0,27.0,39.478,5.82,0.12,0.0,0.0,53.5,61.0,46.0,310.0,320.0,15.0,25.9,1.0,0.0,0.0,0.0,0.0,1.0,149,33.0,0.0
2015-12-28,262,902.1679,0.2176,2015.0,12.0,28.0,37.874,8.28,0.03,0.0,0.0,40.0,46.0,34.0,90.0,100.0,18.1,28.0,0.0,0.0,0.0,1.0,0.0,1.0,205,57.0,0.0
2015-12-29,208,476.6058,0.1442,2015.0,12.0,29.0,39.3125,6.93,0.45,0.0,0.0,40.0,46.0,34.0,100.0,120.0,18.1,23.9,1.0,0.0,0.0,1.0,0.0,1.0,178,30.0,0.0
2015-12-30,361,533.1219,0.2299,2015.0,12.0,30.0,38.0332,4.03,0.19,0.0,0.0,43.0,48.0,38.0,120.0,110.0,8.9,13.0,1.0,0.0,0.0,0.0,0.0,1.0,276,84.0,1.0
2015-12-31,317,533.612,0.2019,2015.0,12.0,31.0,38.9558,5.37,0.03,0.0,0.0,45.0,48.0,42.0,300.0,300.0,14.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,251,65.0,1.0
2016-01-01,149,590.7047,0.2215,2016.0,1.0,1.0,40.5436,7.61,0.0,0.0,0.0,38.0,42.0,34.0,290.0,300.0,17.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,116,33.0,0.0
2016-01-02,175,726.04,0.1771,2016.0,1.0,2.0,39.8286,6.71,0.0,0.0,0.0,36.0,40.0,32.0,290.0,270.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,140,33.0,2.0
2016-01-03,209,710.1962,0.2344,2016.0,1.0,3.0,39.5933,7.83,0.0,0.0,0.0,40.0,45.0,35.0,270.0,240.0,17.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,160,49.0,0.0
2016-01-04,274,437.9599,0.2007,2016.0,1.0,4.0,39.3832,8.5,0.0,0.0,0.0,25.0,36.0,14.0,40.0,40.0,21.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,219,55.0,0.0
2016-01-05,266,379.6053,0.2068,2016.0,1.0,5.0,40.8722,5.14,0.0,0.0,0.0,20.0,29.0,11.0,10.0,20.0,19.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,211,55.0,0.0
2016-01-06,344,448.7122,0.2355,2016.0,1.0,6.0,40.2384,3.58,0.0,0.0,0.0,33.0,41.0,25.0,250.0,250.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,263,81.0,0.0
2016-01-07,436,455.7706,0.1995,2016.0,1.0,7.0,39.922,2.46,0.0,0.0,0.0,38.5,46.0,31.0,260.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,87.0,0.0
2016-01-08,418,457.5933,0.2177,2016.0,1.0,8.0,40.1675,4.25,0.0,0.0,0.0,38.5,46.0,31.0,80.0,80.0,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,327,91.0,0.0
2016-01-09,268,495.8321,0.209,2016.0,1.0,9.0,38.1269,8.05,0.0,0.0,0.0,43.5,47.0,40.0,70.0,80.0,15.0,19.9,1.0,0.0,0.0,0.0,0.0,1.0,212,56.0,0.0
2016-01-10,194,640.7887,0.2216,2016.0,1.0,10.0,38.2474,9.84,1.8,0.0,0.0,49.5,59.0,40.0,280.0,290.0,21.9,35.1,1.0,0.0,0.0,0.0,0.0,0.0,151,43.0,0.0
2016-01-11,332,1259.5211,0.2259,2016.0,1.0,11.0,39.8946,10.51,0.0,0.0,0.0,33.0,40.0,26.0,280.0,280.0,19.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,257,75.0,0.0
2016-01-12,366,438.4208,0.2213,2016.0,1.0,12.0,39.5765,6.04,0.0,0.0,0.0,34.5,44.0,25.0,290.0,280.0,21.9,35.1,0.0,0.0,0.0,0.0,0.0,1.0,285,81.0,0.0
2016-01-13,322,453.5466,0.1925,2016.0,1.0,13.0,39.677,9.84,0.0,0.0,0.0,26.0,30.0,22.0,280.0,260.0,21.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,258,63.0,1.0
2016-01-14,340,472.6618,0.2324,2016.0,1.0,14.0,39.6735,4.92,0.0,0.0,0.0,30.0,38.0,22.0,260.0,280.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,261,79.0,0.0
2016-01-15,400,483.11,0.2175,2016.0,1.0,15.0,39.3825,5.14,0.0,0.0,0.0,42.5,51.0,34.0,170.0,170.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,309,89.0,2.0
2016-01-16,258,1450.7907,0.155,2016.0,1.0,16.0,39.8333,6.71,0.24,0.0,0.0,47.0,52.0,42.0,310.0,270.0,15.0,21.9,1.0,0.0,0.0,0.0,0.0,1.0,216,41.0,1.0
2016-01-17,159,501.3711,0.2453,2016.0,1.0,17.0,40.9245,5.59,0.05,0.4,0.0,36.0,42.0,30.0,60.0,10.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,120,39.0,0.0
2016-01-18,152,456.2632,0.1842,2016.0,1.0,18.0,38.625,11.86,0.0,0.0,0.0,24.5,31.0,18.0,290.0,280.0,21.9,35.1,0.0,0.0,0.0,0.0,0.0,1.0,124,28.0,0.0
2016-01-19,268,648.306,0.1642,2016.0,1.0,19.0,39.5112,10.96,0.0,0.0,0.0,22.0,28.0,16.0,280.0,280.0,19.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,224,44.0,0.0
